date,period,signal,strategy,cost_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count
1995-01-31,retrospective,LV,long_only,10.0,0.04784498671767291,0.047506525179211376,0.3384615384615385,0.040798139006936615,975,195,0
1995-01-31,retrospective,LV,long_only,25.0,0.04784498671767291,0.04699883287151907,0.3384615384615385,0.040798139006936615,975,195,0
1995-01-31,retrospective,LV,long_short,0.0,-0.011097929126710338,-0.011097929126710338,0.7282051282051282,0.040798139006936615,975,195,195
1995-01-31,retrospective,LV,long_short,10.0,-0.011097929126710338,-0.011826134254915466,0.7282051282051282,0.040798139006936615,975,195,195
1995-01-31,retrospective,LV,long_short,25.0,-0.011097929126710338,-0.012918441947223159,0.7282051282051282,0.040798139006936615,975,195,195
1995-01-31,retrospective,MOM,continuous_long_short,0.0,0.007790976900698059,0.007790976900698059,1.0168602690654633,0.04056088429835375,965,455,510
1995-01-31,retrospective,MOM,continuous_long_short,10.0,0.007790976900698059,0.006774116631632596,1.0168602690654633,0.04056088429835375,965,455,510
1995-01-31,retrospective,MOM,continuous_long_short,25.0,0.007790976900698059,0.005248826228034401,1.0168602690654633,0.04056088429835375,965,455,510
1995-01-31,retrospective,MOM,long_only,0.0,0.05739409968742915,0.05739409968742915,0.5595854922279794,0.04056088429835375,965,193,0
1995-01-31,retrospective,MOM,long_only,10.0,0.05739409968742915,0.05683451419520117,0.5595854922279794,0.04056088429835375,965,193,0
1995-01-31,retrospective,MOM,long_only,25.0,0.05739409968742915,0.055995135956859204,0.5595854922279794,0.04056088429835375,965,193,0
1995-01-31,retrospective,MOM,long_short,0.0,0.012065408283966532,0.012065408283966532,1.0362694300518136,0.04056088429835375,965,193,193
1995-01-31,retrospective,MOM,long_short,10.0,0.012065408283966532,0.01102913885391472,1.0362694300518136,0.04056088429835375,965,193,193
1995-01-31,retrospective,MOM,long_short,25.0,0.012065408283966532,0.009474734708836998,1.0362694300518136,0.04056088429835375,965,193,193
1995-01-31,retrospective,QUALITY,continuous_long_short,0.0,-0.010854306049050067,-0.010854306049050067,0.19095388606295088,0.04071098909659994,960,381,579
1995-01-31,retrospective,QUALITY,continuous_long_short,10.0,-0.010854306049050067,-0.011045259935113018,0.19095388606295088,0.04071098909659994,960,381,579
1995-01-31,retrospective,QUALITY,continuous_long_short,25.0,-0.010854306049050067,-0.011331690764207444,0.19095388606295088,0.04071098909659994,960,381,579
1995-01-31,retrospective,QUALITY,long_only,0.0,0.045696064514938364,0.045696064514938364,0.11458333333333331,0.04071098909659994,960,192,0
1995-01-31,retrospective,QUALITY,long_only,10.0,0.045696064514938364,0.04558148118160503,0.11458333333333331,0.04071098909659994,960,192,0
1995-01-31,retrospective,QUALITY,long_only,25.0,0.045696064514938364,0.04540960618160503,0.11458333333333331,0.04071098909659994,960,192,0
1995-01-31,retrospective,QUALITY,long_short,0.0,-0.008521256535440658,-0.008521256535440658,0.19791666666666666,0.04071098909659994,960,192,192
1995-01-31,retrospective,QUALITY,long_short,10.0,-0.008521256535440658,-0.008719173202107326,0.19791666666666666,0.04071098909659994,960,192,192
1995-01-31,retrospective,QUALITY,long_short,25.0,-0.008521256535440658,-0.009016048202107324,0.19791666666666666,0.04071098909659994,960,192,192
1995-01-31,retrospective,SIZE,continuous_long_short,0.0,0.019958425363203785,0.019958425363203785,0.2950182140845084,0.040989752976853935,995,577,418
1995-01-31,retrospective,SIZE,continuous_long_short,10.0,0.019958425363203785,0.019663407149119277,0.2950182140845084,0.040989752976853935,995,577,418
1995-01-31,retrospective,SIZE,continuous_long_short,25.0,0.019958425363203785,0.019220879827992515,0.2950182140845084,0.040989752976853935,995,577,418
1995-01-31,retrospective,SIZE,long_only,0.0,0.06171590241490916,0.06171590241490916,0.36180904522613067,0.040989752976853935,995,199,0
1995-01-31,retrospective,SIZE,long_only,10.0,0.06171590241490916,0.061354093369683026,0.36180904522613067,0.040989752976853935,995,199,0
1995-01-31,retrospective,SIZE,long_only,25.0,0.06171590241490916,0.06081137980184383,0.36180904522613067,0.040989752976853935,995,199,0
1995-01-31,retrospective,SIZE,long_short,0.0,0.022769073493150015,0.022769073493150015,0.40201005025125625,0.040989752976853935,995,199,199
1995-01-31,retrospective,SIZE,long_short,10.0,0.022769073493150015,0.02236706344289876,0.40201005025125625,0.040989752976853935,995,199,199
1995-01-31,retrospective,SIZE,long_short,25.0,0.022769073493150015,0.021764048367521875,0.40201005025125625,0.040989752976853935,995,199,199
1995-01-31,retrospective,VALUE,continuous_long_short,0.0,0.0033840296969882616,0.0033840296969882616,0.36683377035523607,0.0407922469584623,944,409,535
1995-01-31,retrospective,VALUE,continuous_long_short,10.0,0.0033840296969882616,0.0030171959266330254,0.36683377035523607,0.0407922469584623,944,409,535
1995-01-31,retrospective,VALUE,continuous_long_short,25.0,0.0033840296969882616,0.0024669452711001713,0.36683377035523607,0.0407922469584623,944,409,535
1995-01-31,retrospective,VALUE,long_only,0.0,0.04534548571641751,0.04534548571641751,0.1481481481481482,0.0407922469584623,944,188,0
1995-01-31,retrospective,VALUE,long_only,10.0,0.04534548571641751,0.045197337568269366,0.1481481481481482,0.0407922469584623,944,188,0
1995-01-31,retrospective,VALUE,long_only,25.0,0.04534548571641751,0.044975115346047145,0.1481481481481482,0.0407922469584623,944,188,0
1995-01-31,retrospective,VALUE,long_short,0.0,0.005116375093133018,0.005116375093133018,0.34920634920634935,0.0407922469584623,944,188,188
1995-01-31,retrospective,VALUE,long_short,10.0,0.005116375093133018,0.004767168743926669,0.34920634920634935,0.0407922469584623,944,188,188
1995-01-31,retrospective,VALUE,long_short,25.0,0.005116375093133018,0.0042433592201171445,0.34920634920634935,0.0407922469584623,944,188,188
1995-02-28,retrospective,COMPOSITE,continuous_long_short,0.0,0.005931922126187455,0.005931922126187455,0.5351206011363813,0.027154552681548955,960,510,450
1995-02-28,retrospective,COMPOSITE,continuous_long_short,10.0,0.005931922126187455,0.0053968015250510735,0.5351206011363813,0.027154552681548955,960,510,450
