date,period,signal,strategy,cost_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,leverage_multiplier,risk_feature_coverage
1992-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.0033558259768515413,0.0033558259768515413,0.5194583969166129,0.013974912159714114,956,479,477,,,,,,,,,
1992-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.0033558259768515413,0.0028363675799349284,0.5194583969166129,0.013974912159714114,956,479,477,,,,,,,,,
1992-08-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.0033558259768515413,0.002057179984560009,0.5194583969166129,0.013974912159714114,956,479,477,,,,,,,,,
1992-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.005229377223209578,-0.005229377223209578,0.47960991199436354,0.009721966978096745,957,482,475,,,,,,,,,
1992-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.005229377223209578,-0.005708987135203941,0.47960991199436354,0.009721966978096745,957,482,475,,,,,,,,,
1992-09-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.005229377223209578,-0.006428402003195487,0.47960991199436354,0.009721966978096745,957,482,475,,,,,,,,,
1992-10-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,5.799038698576023e-05,5.799038698576023e-05,0.4829135819349135,0.038649487120198216,957,482,475,,,,,,,,,
1992-10-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,5.799038698576023e-05,-0.0004249231949491533,0.4829135819349135,0.038649487120198216,957,482,475,,,,,,,,,
1992-10-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,5.799038698576023e-05,-0.0011492935678515236,0.4829135819349135,0.038649487120198216,957,482,475,,,,,,,,,
1992-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.01538633701963598,0.01538633701963598,0.5914797594748754,0.015991465059334714,951,489,462,,,,,,,,,
1992-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.01538633701963598,0.014794857260161104,0.5914797594748754,0.015991465059334714,951,489,462,,,,,,,,,
1992-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.01538633701963598,0.013907637620948791,0.5914797594748754,0.015991465059334714,951,489,462,,,,,,,,,
1992-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.02377441135309411,0.02377441135309411,0.6732201280365762,0.008332789364563341,955,499,456,,,,,,,,,
1992-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.02377441135309411,0.02310119122505753,0.6732201280365762,0.008332789364563341,955,499,456,,,,,,,,,
1992-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.02377441135309411,0.022091361033002667,0.6732201280365762,0.008332789364563341,955,499,456,,,,,,,,,
1993-01-29,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.02824636243733919,0.02824636243733919,0.48826268831236225,0.008235931782019396,950,487,463,,,,,,,,,
1993-01-29,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.02824636243733919,0.027758099749026828,0.48826268831236225,0.008235931782019396,950,487,463,,,,,,,,,
1993-01-29,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.02824636243733919,0.027025705716558285,0.48826268831236225,0.008235931782019396,950,487,463,,,,,,,,,
1993-02-26,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.016022888413182314,0.016022888413182314,0.6291443141563169,0.02469401416834823,945,486,459,,,,,,,,,
1993-02-26,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.016022888413182314,0.015393744099025997,0.6291443141563169,0.02469401416834823,945,486,459,,,,,,,,,
1993-02-26,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.016022888413182314,0.01445002762779152,0.6291443141563169,0.02469401416834823,945,486,459,,,,,,,,,
1993-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.013624016983812152,0.013624016983812152,0.6261861414875455,-0.027589412195953622,947,490,457,,,,,,,,,
1993-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.013624016983812152,0.012997830842324608,0.6261861414875455,-0.027589412195953622,947,490,457,,,,,,,,,
1993-03-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.013624016983812152,0.012058551630093289,0.6261861414875455,-0.027589412195953622,947,490,457,,,,,,,,,
1993-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.000622617969637747,-0.000622617969637747,0.6208122602614843,0.028687788372696962,946,491,455,,,,,,,,,
1993-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.000622617969637747,-0.0012434302298992314,0.6208122602614843,0.028687788372696962,946,491,455,,,,,,,,,
1993-04-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.000622617969637747,-0.002174648620291458,0.6208122602614843,0.028687788372696962,946,491,455,,,,,,,,,
1993-05-28,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.0192716668582169,0.0192716668582169,0.5800226125785937,0.005419348809338833,940,483,457,,,,,,,,,
