date,period,candidate,aum_usd,borrow_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,median_spread_bps,median_adv_usd,spread_cost,impact_cost,borrow_cost,total_cost,maximum_adv_participation,capacity_breaches,risk_observations,risk_universe,solver,solver_status
2018-06-29,development,assertive,500000000.0,150.0,0.01953800799557894,0.017504377912033537,0.7891809123022904,0.03297901743645396,200,59,61,1.9999999570309088,-1.6428185298233977e-08,-0.03281095732574264,0.04999978229818233,0.04000000178326785,0.020000000701987777,106.44166327525058,2.051870196959317,79798110.2325,0.00025269357454641236,0.0005309365255870554,0.001249999983411934,0.0020336300835454017,0.3207435900085982,29,252,200,CLARABEL,optimal
2018-06-29,development,assertive,500000000.0,300.0,0.01953800799557894,0.016254377928621604,0.7891809123022904,0.03297901743645396,200,59,61,1.9999999570309088,-1.6428185298233977e-08,-0.03281095732574264,0.04999978229818233,0.04000000178326785,0.020000000701987777,106.44166327525058,2.051870196959317,79798110.2325,0.00025269357454641236,0.0005309365255870554,0.002499999966823868,0.0032836300669573356,0.3207435900085982,29,252,200,CLARABEL,optimal
2018-07-31,development,assertive,10000000.0,50.0,0.00521751875938687,0.004564590220310857,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,5.6609580734683364e-05,0.0004166666610292033,0.0006529285390760135,0.0093738352554643,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,10000000.0,150.0,0.00521751875938687,0.0037312568982524504,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,5.6609580734683364e-05,0.0012499999830876097,0.0014862618611344199,0.0093738352554643,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,10000000.0,300.0,0.00521751875938687,0.0024812569151648404,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,5.6609580734683364e-05,0.0024999999661752194,0.0027362618442220298,0.0093738352554643,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,100000000.0,50.0,0.00521751875938687,0.004442184588536752,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.00017901521250878746,0.0004166666610292033,0.0007753341708501176,0.09373835255464301,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,100000000.0,150.0,0.00521751875938687,0.003608851266478346,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.00017901521250878746,0.0012499999830876097,0.0016086674929085241,0.09373835255464301,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,100000000.0,300.0,0.00521751875938687,0.0023588512833907366,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.00017901521250878746,0.0024999999661752194,0.0028586674759961336,0.09373835255464301,0,252,200,CLARABEL,optimal
2018-07-31,development,assertive,500000000.0,50.0,0.00521751875938687,0.0042209096168693205,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.0004002901841762195,0.0004166666610292033,0.0009966091425175497,0.46869176277321506,21,252,200,CLARABEL,optimal
2018-07-31,development,assertive,500000000.0,150.0,0.00521751875938687,0.003387576294810914,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.0004002901841762195,0.0012499999830876097,0.001829942464575956,0.46869176277321506,21,252,200,CLARABEL,optimal
2018-07-31,development,assertive,500000000.0,300.0,0.00521751875938687,0.0021375763117233047,0.5990793664574763,0.05513189828247161,200,60,61,1.9999999656397494,-7.3004262635123496e-09,-0.019466100633093418,0.02463297994547288,0.04000000131742785,0.02000000093105319,106.6745287332634,2.203326209505218,76199716.38783251,0.00017965229731212686,0.0004002901841762195,0.0024999999661752194,0.0030799424476635655,0.46869176277321506,21,252,200,CLARABEL,optimal
2018-08-31,development,assertive,10000000.0,50.0,0.012758406000306352,0.012109686897447344,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,5.915502007830253e-05,0.000416666659865283,0.0006487191028590094,0.013643768609237846,0,252,200,CLARABEL,optimal
2018-08-31,development,assertive,10000000.0,150.0,0.012758406000306352,0.011276353577716777,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,5.915502007830253e-05,0.0012499999795958488,0.001482052422589575,0.013643768609237846,0,252,200,CLARABEL,optimal
2018-08-31,development,assertive,10000000.0,300.0,0.012758406000306352,0.010026353598120928,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,5.915502007830253e-05,0.0024999999591916976,0.002732052402185424,0.013643768609237846,0,252,200,CLARABEL,optimal
2018-08-31,development,assertive,100000000.0,50.0,0.012758406000306352,0.011981777319045216,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00018706459848042803,0.000416666659865283,0.0007766286812611349,0.13643768609237847,1,252,200,CLARABEL,optimal
2018-08-31,development,assertive,100000000.0,150.0,0.012758406000306352,0.011148443999314651,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00018706459848042803,0.0012499999795958488,0.0016099620009917006,0.13643768609237847,1,252,200,CLARABEL,optimal
2018-08-31,development,assertive,100000000.0,300.0,0.012758406000306352,0.009898444019718802,0.6621499486607931,0.002991769103174234,200,60,59,1.9999999470890744,-2.026428327916996e-08,-0.01310683509090936,-0.010698369444951741,0.039999999813877474,0.020000000761376337,105.33906881401714,2.0971325855195944,77500543.2525,0.00017289742291542388,0.00018706459848042803,0.0024999999591916976,0.0028599619805875494,0.13643768609237847,1,252,200,CLARABEL,optimal
